"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.618365155E0,-4.532999992E0,-4.839000225E0,8.470000029E-1,6.684416288E0
1.623346079E0,-4.364999771E0,-4.879000187E0,1.478999972E0,6.711580048E0
1.628327002E0,-4.122000217E0,-4.951000214E0,2.190999985E0,6.804687343E0
1.633307906E0,-3.901999950E0,-4.967999935E0,2.815999985E0,6.916392331E0
1.638288752E0,-3.752000093E0,-4.900000095E0,3.361000061E0,7.027362738E0
1.643269750E0,-3.697999954E0,-4.728000164E0,3.664999962E0,7.032880913E0
1.648250626E0,-3.694000006E0,-4.515999794E0,3.848999977E0,6.989613080E0
1.653231547E0,-3.667999983E0,-4.455999851E0,3.931999922E0,6.983608088E0
1.658212457E0,-3.572000027E0,-4.510000229E0,3.937000036E0,6.971316629E0
1.663193380E0,-3.496000051E0,-4.520999908E0,3.880000114E0,6.907666568E0
1.668174304E0,-3.355000019E0,-4.511000156E0,3.755000114E0,6.760560139E0
1.673155245E0,-3.114000082E0,-4.594999790E0,3.530999899E0,6.578676149E0
1.678136168E0,-2.686000109E0,-4.743999958E0,3.302999973E0,6.374161985E0
1.683117091E0,-2.091000080E0,-4.967999935E0,2.961999893E0,6.150345361E0
1.688098028E0,-1.470000029E0,-5.185999870E0,2.493999958E0,5.939320713E0
1.693078951E0,-9.480000138E-1,-5.272999763E0,1.983999968E0,5.713097794E0
1.698059894E0,-6.610000134E-1,-5.257999897E0,1.417000055E0,5.485560417E0
1.703040817E0,-6.250000000E-1,-5.188000202E0,9.710000157E-1,5.314961160E0
1.708021740E0,-8.190000057E-1,-5.072000027E0,7.590000033E-1,5.193459953E0
1.713002435E0,-1.184999943E0,-4.947999954E0,7.429999709E-1,5.141884612E0
1.717983356E0,-1.603000045E0,-4.881000042E0,8.270000219E-1,5.203623698E0
1.722964279E0,-1.978000045E0,-4.880000114E0,1.161000013E0,5.392105927E0
1.727945197E0,-2.372999907E0,-4.826000214E0,1.717000008E0,5.645307400E0
1.732926120E0,-2.740000010E0,-4.704999924E0,2.335000038E0,5.924259406E0
1.737907023E0,-2.977999926E0,-4.572999954E0,2.865000010E0,6.163524738E0
1.742887946E0,-3.042999983E0,-4.534999847E0,3.270999908E0,6.365965199E0
1.747868869E0,-2.990999937E0,-4.631000042E0,3.540999889E0,6.552169277E0
1.752849778E0,-2.869999886E0,-4.810999870E0,3.634000063E0,6.677467750E0
1.757830701E0,-2.721999884E0,-5.041999817E0,3.687999964E0,6.814131585E0
1.762811624E0,-2.645999908E0,-5.208000183E0,3.608999968E0,6.866546598E0
1.767792530E0,-2.588000059E0,-5.281000137E0,3.447000027E0,6.816781934E0
1.772773454E0,-2.548000097E0,-5.250000000E0,3.242000103E0,6.675729860E0
1.777754396E0,-2.509000063E0,-5.287000179E0,3.009000063E0,6.580390079E0
1.782735319E0,-2.414999962E0,-5.511000156E0,2.664000034E0,6.580292070E0
1.787716242E0,-2.279000044E0,-5.787000179E0,2.361000061E0,6.652633581E0
1.792697151E0,-2.160000086E0,-6.006999969E0,2.084000111E0,6.715110235E0
1.797678074E0,-1.925999999E0,-6.229000092E0,1.761000037E0,6.753594544E0
1.802658997E0,-1.526000023E0,-6.486999989E0,1.309000015E0,6.791415608E0
1.807639847E0,-1.026000023E0,-6.705999851E0,8.339999914E-1,6.835105415E0
1.812620845E0,-5.239999890E-1,-6.814000130E0,5.770000219E-1,6.858432968E0
1.817601694E0,-2.199999988E-2,-6.971000195E0,3.740000129E-1,6.981060358E0
1.822582692E0,4.510000050E-1,-7.111000061E0,6.599999964E-2,7.125593230E0
1.827563540E0,8.100000024E-1,-7.096000195E0,-5.499999970E-2,7.142292613E0
1.832544452E0,9.940000176E-1,-6.869999886E0,5.400000140E-2,6.941746932E0
1.837525375E0,9.340000153E-1,-6.593999863E0,2.520000041E-1,6.664585075E0
1.842506298E0,7.530000210E-1,-6.348999977E0,4.769999981E-1,6.411266547E0
1.847487225E0,7.189999819E-1,-6.263000011E0,6.940000057E-1,6.342220914E0
1.852468148E0,8.709999919E-1,-6.311999798E0,9.129999876E-1,6.436889887E0
1.857449071E0,1.485000014E0,-6.232999802E0,1.075999975E0,6.497175349E0
1.862429946E0,2.493999958E0,-6.296999931E0,1.271999955E0,6.891315391E0
1.867410869E0,3.694999933E0,-6.354000092E0,1.345999956E0,7.472486705E0
1.872391793E0,4.964000225E0,-6.408999920E0,1.383000016E0,8.223701554E0
1.877372708E0,6.229000092E0,-6.369999886E0,1.399000049E0,9.018566506E0
1.882353401E0,7.511000156E0,-6.380000114E0,1.437000036E0,9.959141224E0
1.887334548E0,8.725999832E0,-6.350999832E0,1.361999989E0,1.087811178E1
1.892315242E0,9.741000175E0,-6.330999851E0,1.121999979E0,1.167165487E1
1.897296163E0,1.057600021E1,-6.379000187E0,8.000000119E-1,1.237672913E1
1.902277100E0,1.124800014E1,-6.362999916E0,5.479999781E-1,1.293466579E1
1.907258023E0,1.173299980E1,-6.301000118E0,3.109999895E-1,1.332150922E1
1.912238946E0,1.197399998E1,-6.172999859E0,4.699999839E-2,1.347162988E1
1.917219870E0,1.202099991E1,-5.947999954E0,-3.240000010E-1,1.341596505E1
1.922200793E0,1.203600025E1,-5.708000183E0,-6.719999909E-1,1.333784661E1
1.927181706E0,1.192300034E1,-5.385000229E0,-8.690000176E-1,1.311149593E1
1.932162629E0,1.156299973E1,-5.040999889E0,-8.870000243E-1,1.264521299E1
1.937143552E0,1.098099995E1,-4.710000038E0,-7.910000086E-1,1.197464577E1
1.942124466E0,1.033500004E1,-4.416999817E0,-4.639999866E-1,1.124888480E1
1.947105389E0,9.826000214E0,-4.162000179E0,-2.700000070E-2,1.067114121E1
1.952086312E0,9.574000359E0,-4.067999840E0,3.039999902E-1,1.040684974E1
1.957067244E0,9.586000443E0,-4.171999931E0,4.650000036E-1,1.046485609E1
1.962048167E0,9.777000427E0,-4.309999943E0,4.339999855E-1,1.069365199E1
1.967029081E0,1.006599998E1,-4.393000126E0,3.750000000E-1,1.098924159E1
1.972010005E0,1.037600040E1,-4.385000229E0,3.310000002E-1,1.126939095E1
1.976990957E0,1.069999981E1,-4.282000065E0,3.459999859E-1,1.153018805E1
1.981971881E0,1.113399982E1,-4.188000202E0,4.070000052E-1,1.190256051E1
1.986952804E0,1.169799995E1,-4.210999966E0,4.939999878E-1,1.244265886E1
1.991933732E0,1.225000000E1,-4.315000057E0,6.409999728E-1,1.300356130E1
1.996914655E0,1.257900047E1,-4.397999763E0,6.899999976E-1,1.334352857E1
2.001895578E0,1.269600010E1,-4.426000118E0,7.229999900E-1,1.346479204E1
2.006876506E0,1.264099979E1,-4.413000107E0,8.460000157E-1,1.341585487E1
2.011857429E0,1.255799961E1,-4.431000233E0,1.074000001E0,1.336003717E1
2.016838270E0,1.244499969E1,-4.514999866E0,1.351999998E0,1.330755970E1
2.021819191E0,1.233100033E1,-4.600999832E0,1.682000041E0,1.326845480E1
2.026800191E0,1.231000042E1,-4.741000175E0,1.863999963E0,1.332245056E1
2.031781064E0,1.232299995E1,-4.919000149E0,1.972000003E0,1.341423402E1
2.036761985E0,1.226799965E1,-5.025000095E0,2.076999903E0,1.341895562E1
2.041742908E0,1.194400024E1,-5.065999985E0,2.117000103E0,1.314553868E1
2.046723841E0,1.135200024E1,-5.130000114E0,1.888000011E0,1.259957756E1
2.051704764E0,1.068799973E1,-5.247000217E0,1.707999945E0,1.202836702E1
2.056685687E0,1.008199978E1,-5.395999908E0,1.557999969E0,1.154083612E1
2.061666605E0,9.562000275E0,-5.564000130E0,1.371999979E0,1.114775003E1
2.066647528E0,9.098999977E0,-5.732999802E0,1.222000003E0,1.082369490E1
2.071628451E0,8.578000069E0,-5.928999901E0,1.095999956E0,1.048505321E1
2.076609422E0,8.079999924E0,-6.120999813E0,1.029000044E0,1.018881144E1
2.081590117E0,7.676000118E0,-6.295000076E0,9.369999766E-1,9.971257330E0
2.086571038E0,7.375000000E0,-6.416999817E0,8.849999905E-1,9.815892045E0
2.091551990E0,7.133999825E0,-6.493999958E0,8.259999752E-1,9.682368765E0
2.096532913E0,6.894000053E0,-6.559000015E0,6.809999943E-1,9.539993655E0
2.101513836E0,6.633999825E0,-6.618000031E0,6.090000272E-1,9.390354578E0
2.106494754E0,6.392000198E0,-6.647999763E0,6.060000062E-1,9.242337551E0
2.111475677E0,6.222000122E0,-6.676000118E0,6.840000153E-1,9.151509117E0
2.116456576E0,6.074999809E0,-6.685999870E0,8.249999881E-1,9.071319746E0
2.121437499E0,5.978000164E0,-6.682000160E0,9.499999881E-1,9.015992019E0
2.126418423E0,6.065999985E0,-6.737999916E0,1.220000029E0,9.147972385E0
2.131399337E0,6.263999939E0,-6.864999771E0,1.633999944E0,9.435882201E0
2.136380261E0,6.380000114E0,-7.142000198E0,1.748999953E0,9.735069036E0
2.141361184E0,6.210000038E0,-7.564000130E0,1.462000012E0,9.895233321E0
2.146342083E0,5.771999836E0,-8.088000298E0,1.213000059E0,1.001014985E1
2.151323006E0,5.236000061E0,-8.534999847E0,1.261999965E0,1.009230216E1
2.156303939E0,4.756999969E0,-8.713999748E0,1.549000025E0,1.004799688E1
2.161284862E0,4.486999989E0,-8.671999931E0,1.740000010E0,9.917880406E0
2.166265785E0,4.230000019E0,-8.692000389E0,1.555999994E0,9.791062604E0
2.171246689E0,3.871000051E0,-8.763999939E0,1.419000030E0,9.685344465E0
2.176227612E0,3.582000017E0,-8.791999817E0,1.243999958E0,9.574837899E0
2.181208535E0,3.344000101E0,-8.755999565E0,8.970000148E-1,9.415650487E0
2.186189411E0,3.119999886E0,-8.708000183E0,5.989999771E-1,9.269437278E0
2.191170409E0,2.878000021E0,-8.590999603E0,4.880000055E-1,9.073384281E0
2.196151256E0,2.556999922E0,-8.402000427E0,6.560000181E-1,8.806940207E0
2.201132177E0,2.171000004E0,-8.213000298E0,1.047000051E0,8.559370538E0
2.206113100E0,1.656999946E0,-8.026000023E0,1.580000043E0,8.346180283E0
2.211094004E0,1.016000032E0,-7.795000076E0,2.115000010E0,8.140485692E0
2.216074927E0,4.329999983E-1,-7.561999798E0,2.711999893E0,8.045264033E0
2.221055850E0,7.599999756E-2,-7.377999783E0,3.447000027E0,8.143860631E0
2.226036789E0,-3.000000026E-3,-7.322999954E0,4.223999977E0,8.453905200E0
2.231017713E0,1.759999990E-1,-7.361000061E0,4.830999851E0,8.806466798E0
2.235998632E0,5.460000038E-1,-7.373000145E0,5.243000031E0,9.063569742E0
2.240979556E0,9.139999747E-1,-7.306000233E0,5.418000221E0,9.141540447E0
2.245960479E0,1.185999990E0,-7.250999928E0,5.479000092E0,9.165317121E0
2.250941407E0,1.371999979E0,-7.223999977E0,5.568999767E0,9.224007698E0
2.255922330E0,1.519000053E0,-7.352000237E0,5.473000050E0,9.290478900E0
2.260903253E0,1.605000019E0,-7.705999851E0,5.181000233E0,9.423440040E0
2.265884166E0,1.485999942E0,-8.175000191E0,5.022999763E0,9.709240473E0
2.270865089E0,1.125000000E0,-8.564000130E0,5.077000141E0,1.001916432E1
2.275846021E0,6.079999804E-1,-8.791999817E0,5.302999973E0,1.028546224E1
2.280826944E0,-3.200000152E-2,-8.862999916E0,5.460999966E0,1.041039443E1
2.285807867E0,-8.849999905E-1,-8.800000191E0,5.519000053E0,1.042509424E1
2.290788776E0,-1.894000053E0,-8.543000221E0,5.794000149E0,1.049478569E1
2.295769699E0,-2.994999886E0,-8.086000443E0,6.336999893E0,1.070098104E1
2.300750622E0,-4.140999794E0,-7.485000134E0,6.921000004E0,1.100333347E1
2.305731511E0,-5.072000027E0,-6.855000019E0,7.368999958E0,1.127024267E1
2.310712434E0,-5.686999798E0,-6.364999771E0,7.598999977E0,1.142803524E1
2.315693127E0,-5.901000023E0,-5.979000092E0,7.637000084E0,1.135314994E1
2.320674279E0,-5.706999779E0,-5.677000046E0,7.715000153E0,1.114986114E1
2.325654973E0,-5.085999966E0,-5.611999989E0,7.649000168E0,1.076425302E1
2.330635905E0,-4.074999809E0,-5.808000088E0,7.446000099E0,1.028500880E1
2.335616828E0,-2.839999914E0,-6.166999817E0,7.250999928E0,9.933503219E0
2.340597751E0,-1.636999965E0,-6.530000210E0,6.956999779E0,9.680935778E0
2.345578664E0,-5.770000219E-1,-6.760000229E0,6.545000076E0,9.426959113E0
2.350559587E0,2.899999917E-1,-6.868000031E0,6.103000164E0,9.192395521E0
2.355540548E0,7.960000038E-1,-6.903999805E0,5.836999893E0,9.075758760E0
2.360521471E0,1.016000032E0,-6.934000015E0,5.724999905E0,9.049211910E0
2.365502394E0,1.003999949E0,-7.105000019E0,5.855999947E0,9.261845202E0
2.370483327E0,6.660000086E-1,-7.326000214E0,6.188000202E0,9.612761395E0
2.375464250E0,1.799999923E-2,-7.492000103E0,6.456999779E0,9.890562961E0
2.380445173E0,-7.570000291E-1,-7.518000126E0,6.631000042E0,1.005303618E1
2.385426046E0,-1.542000055E0,-7.440000057E0,6.787000179E0,1.018797018E1
2.390406967E0,-2.322000027E0,-7.293000221E0,6.853000164E0,1.027341947E1
2.395387958E0,-3.039000034E0,-7.185999870E0,6.745999813E0,1.031419550E1
2.400368806E0,-3.585000038E0,-7.189000130E0,6.560999870E0,1.037211008E1
2.405349727E0,-3.901000023E0,-7.184999943E0,6.379000187E0,1.036984420E1
2.410330626E0,-3.905999899E0,-7.181000233E0,6.197000027E0,1.025799244E1
2.415311549E0,-3.691999912E0,-7.223000050E0,5.705999851E0,9.917712809E0
2.420292472E0,-3.486000061E0,-7.346000195E0,5.156000137E0,9.628097045E0
2.425273390E0,-3.191999912E0,-7.434999943E0,4.901999950E0,9.460321934E0
2.430254313E0,-2.733000040E0,-7.359000206E0,4.968999863E0,9.290593785E0
2.435235225E0,-2.051000118E0,-7.282999992E0,5.011000156E0,9.075175642E0
2.440216149E0,-1.274999976E0,-7.231999874E0,4.874000072E0,8.813814374E0
2.445197073E0,-5.770000219E-1,-7.265999794E0,4.708000183E0,8.677150901E0
2.450178021E0,-1.570000052E-1,-7.375000000E0,4.540999889E0,8.662329594E0
2.455158944E0,1.000000047E-3,-7.598999977E0,4.502999783E0,8.832995454E0
2.460139867E0,-7.999999821E-2,-7.882999897E0,4.679999828E0,9.167905201E0
2.465120780E0,-3.190000057E-1,-8.154000282E0,4.835999966E0,9.485587872E0
2.470101703E0,-6.039999723E-1,-8.371999741E0,4.887000084E0,9.712773314E0
2.475082641E0,-9.309999943E-1,-8.553000450E0,4.905000210E0,9.903514767E0
2.480063564E0,-1.279000044E0,-8.656999588E0,4.861999989E0,1.001092038E1
2.485044487E0,-1.639999986E0,-8.746000290E0,4.755000114E0,1.008920944E1
2.490025170E0,-1.998999953E0,-8.791999817E0,4.734000206E0,1.018361525E1
2.495006322E0,-2.244999886E0,-8.791000366E0,4.668000221E0,1.020352576E1
2.499987016E0,-2.388000011E0,-8.847000122E0,4.605999947E0,1.025608067E1
2.504967928E0,-2.601999998E0,-8.972000122E0,4.553999901E0,1.039259858E1
2.509948851E0,-2.974999905E0,-9.177000046E0,4.406000137E0,1.060569618E1
2.514929793E0,-3.575999975E0,-9.338999748E0,4.203000069E0,1.084757584E1
2.519910716E0,-4.191999912E0,-9.397999763E0,4.044000149E0,1.105663602E1
2.524891639E0,-4.682000160E0,-9.355999947E0,3.854000092E0,1.114940255E1
2.529872562E0,-4.962999821E0,-9.170999527E0,3.589999914E0,1.102844953E1
2.534853485E0,-5.011000156E0,-8.833999634E0,3.273000002E0,1.067062328E1
2.539834409E0,-4.853000164E0,-8.406999588E0,2.825000048E0,1.010989010E1
2.544815333E0,-4.467999935E0,-7.986999989E0,2.417000055E0,9.465573491E0
2.549796257E0,-3.996999979E0,-7.646999836E0,2.101999998E0,8.880935723E0
2.554777189E0,-3.558000088E0,-7.376999855E0,2.036000013E0,8.439477919E0
2.559758112E0,-3.055000067E0,-7.156000137E0,1.947000027E0,8.020733911E0
2.564739035E0,-2.463999987E0,-6.980999947E0,1.753000021E0,7.607802920E0
2.569719939E0,-1.810999990E0,-6.854000092E0,1.634999990E0,7.275318769E0
2.574700862E0,-1.134999990E0,-6.743999958E0,1.595000029E0,7.022377482E0
2.579681785E0,-5.799999833E-1,-6.623000145E0,1.639000058E0,6.847397468E0
2.584662693E0,-3.160000145E-1,-6.460000038E0,1.654000044E0,6.675864936E0
2.589643616E0,-2.119999975E-1,-6.280000210E0,1.659999967E0,6.499149677E0
2.594624530E0,-1.439999938E-1,-6.142000198E0,1.636999965E0,6.358039896E0
2.599605453E0,-8.000000380E-3,-6.028999805E0,1.567999959E0,6.229568727E0
2.604586376E0,2.029999942E-1,-6.024000168E0,1.516000032E0,6.215146267E0
2.609567294E0,4.449999928E-1,-6.065999985E0,1.486999989E0,6.261433524E0
2.614548217E0,6.669999957E-1,-6.014999866E0,1.452000022E0,6.223617634E0
2.619529140E0,8.429999948E-1,-5.843999863E0,1.406999946E0,6.069813196E0
2.624510068E0,8.849999905E-1,-5.704999924E0,1.396000028E0,5.939618270E0
2.629490915E0,7.070000172E-1,-5.643000126E0,1.361999989E0,5.847934970E0
2.634471937E0,4.070000052E-1,-5.591000080E0,1.128000021E0,5.718156604E0
2.639452785E0,1.379999965E-1,-5.466000080E0,8.149999976E-1,5.528148503E0
2.644433707E0,1.499999966E-2,-5.283999920E0,6.669999957E-1,5.325952417E0
2.649414620E0,1.749999970E-1,-5.056000233E0,6.610000134E-1,5.102027476E0
2.654395543E0,5.059999824E-1,-4.869999886E0,7.340000272E-1,4.950928287E0
2.659376466E0,7.799999714E-1,-4.777999878E0,9.769999981E-1,4.938847212E0
2.664357379E0,8.870000243E-1,-4.705999851E0,1.391999960E0,4.987070035E0
2.669338302E0,9.110000134E-1,-4.677000046E0,1.858999968E0,5.114697580E0
2.674319230E0,8.750000000E-1,-4.776999950E0,2.283999920E0,5.366750335E0
2.679300153E0,7.020000219E-1,-4.909999847E0,2.676000118E0,5.635767842E0
2.684281076E0,3.899999857E-1,-5.013999939E0,2.931999922E0,5.821418978E0
2.689261961E0,7.800000161E-2,-5.065000057E0,3.016000032E0,5.895469937E0
2.694242884E0,-2.129999995E-1,-5.052000046E0,3.061000109E0,5.910820174E0
2.699223807E0,-5.419999957E-1,-4.935999870E0,3.111999989E0,5.860239129E0
2.704204745E0,-7.810000181E-1,-4.800000191E0,2.996000051E0,5.711915543E0
2.709185669E0,-9.409999847E-1,-4.676000118E0,2.736000061E0,5.498741166E0
2.714166603E0,-9.350000024E-1,-4.550000191E0,2.479000092E0,5.265184536E0
2.719147526E0,-8.439999819E-1,-4.419000149E0,2.266999960E0,5.037776008E0
2.724128218E0,-7.609999776E-1,-4.269000053E0,2.144999981E0,4.837820515E0
2.729109119E0,-6.489999890E-1,-4.105999947E0,2.028000116E0,4.625280642E0
2.734090042E0,-6.919999719E-1,-3.891000032E0,2.101000071E0,4.475817971E0
2.739071201E0,-1.019999981E0,-3.601000071E0,2.326999903E0,4.407099955E0
2.744051896E0,-1.457000017E0,-3.417000055E0,2.503000021E0,4.479257476E0
2.749032817E0,-1.850000024E0,-3.457000017E0,2.717999935E0,4.770835656E0
2.754013740E0,-2.157000065E0,-3.604000092E0,3.184000015E0,5.270609266E0
2.758994663E0,-2.476000071E0,-3.627000093E0,3.987999916E0,5.932103283E0
2.763975586E0,-3.036000013E0,-3.611000061E0,4.632999897E0,6.612208827E0
2.768956500E0,-3.770999908E0,-3.744999886E0,4.860000134E0,7.201740467E0
2.773937423E0,-4.482999802E0,-3.954999924E0,4.999000072E0,7.792901471E0
2.778918346E0,-5.096000195E0,-4.116000175E0,5.081999779E0,8.290801962E0
2.783899288E0,-5.712999821E0,-4.159999847E0,5.256000042E0,8.807355002E0
2.788880211E0,-6.514999866E0,-4.087999821E0,5.431000233E0,9.415557834E0
2.793861148E0,-7.514999866E0,-3.911000013E0,5.397999763E0,1.004537434E1
2.798842071E0,-8.571999550E0,-3.720999956E0,5.225999832E0,1.070682452E1
2.803822995E0,-9.534000397E0,-3.653000116E0,4.994999886E0,1.136624816E1
2.808803929E0,-1.032299995E1,-3.694999933E0,4.763000011E0,1.195422610E1
2.813784776E0,-1.107499981E1,-3.727999926E0,4.533999920E0,1.253438309E1
2.818765697E0,-1.186600018E1,-3.598999977E0,4.116000175E0,1.306507629E1
2.823746634E0,-1.267000008E1,-3.415999889E0,3.604000092E0,1.360833472E1
2.828727557E0,-1.329800034E1,-3.285000086E0,2.917999983E0,1.400509773E1
2.833708504E0,-1.372999954E1,-3.250999928E0,2.210000038E0,1.428166615E1
2.838689427E0,-1.399699974E1,-3.197999954E0,1.565999985E0,1.444283772E1
2.843670350E0,-1.409599972E1,-3.063999891E0,9.100000262E-1,1.445383698E1
2.848651239E0,-1.400000000E1,-2.901000023E0,3.179999888E-1,1.430094141E1
2.853632163E0,-1.373700047E1,-2.720999956E0,-1.129999980E-1,1.400434902E1
2.858613087E0,-1.338099957E1,-2.526999950E0,-3.950000107E-1,1.362324863E1
2.863594046E0,-1.295499992E1,-2.349999905E0,-5.410000086E-1,1.317752646E1
2.868574969E0,-1.246000004E1,-2.246999979E0,-6.840000153E-1,1.267945054E1
2.873555882E0,-1.189200020E1,-2.184999943E0,-8.140000105E-1,1.211843593E1
2.878536805E0,-1.126299953E1,-2.167999983E0,-9.589999914E-1,1.150978121E1
2.883517728E0,-1.061499977E1,-2.075000048E0,-1.077999949E0,1.086949535E1
2.888498656E0,-9.996000290E0,-1.902999997E0,-1.151999950E0,1.024053391E1
2.893479579E0,-9.423000336E0,-1.710999966E0,-1.266000032E0,9.660394003E0
2.898460502E0,-8.928000450E0,-1.516999960E0,-1.360000014E0,9.157514999E0
2.903441449E0,-8.498999596E0,-1.279999971E0,-1.338000059E0,8.698369859E0
2.908422372E0,-8.133999825E0,-1.032999992E0,-1.161999941E0,8.281261135E0
2.913403285E0,-7.867000103E0,-8.899999857E-1,-9.399999976E-1,7.972790640E0
2.918384208E0,-7.606999874E0,-8.579999804E-1,-7.149999738E-1,7.688552270E0
2.923365131E0,-7.407000065E0,-8.140000105E-1,-3.899999857E-1,7.461792410E0
2.928346049E0,-7.288000107E0,-7.559999824E-1,-4.999999888E-3,7.327107651E0
2.933326742E0,-7.171999931E0,-7.369999886E-1,3.619999886E-1,7.218850046E0
2.938307894E0,-7.092999935E0,-7.139999866E-1,7.649999857E-1,7.169774685E0
2.943288612E0,-7.144000053E0,-6.489999890E-1,1.131999969E0,7.262187114E0
2.948269533E0,-7.315000057E0,-5.540000200E-1,1.343000054E0,7.457867725E0
2.953250453E0,-7.551000118E0,-4.580000043E-1,1.421000004E0,7.697181809E0
2.958231376E0,-7.835000038E0,-3.630000055E-1,1.409000039E0,7.968957003E0
2.963212299E0,-8.088999748E0,-2.599999905E-1,1.233999968E0,8.186713189E0
2.968193202E0,-8.168000221E0,-2.210000008E-1,1.036999941E0,8.236530671E0
2.973174125E0,-8.093999863E0,-2.689999938E-1,9.269999862E-1,8.151351038E0
2.978155048E0,-7.920000076E0,-3.370000124E-1,9.010000229E-1,7.978206018E0
2.983136005E0,-7.703999996E0,-4.449999928E-1,9.290000200E-1,7.772559551E0
2.988116928E0,-7.543000221E0,-5.730000138E-1,1.011000037E0,7.631992035E0
2.993097856E0,-7.507999897E0,-6.919999719E-1,1.098000050E0,7.619352369E0
2.998078779E0,-7.602000237E0,-8.100000024E-1,1.108999968E0,7.725049419E0
3.003059702E0,-7.732999802E0,-8.939999938E-1,1.152999997E0,7.869430152E0
3.008040616E0,-7.811999798E0,-9.700000286E-1,1.268000007E0,7.973460034E0
3.013021540E0,-7.775000095E0,-1.118000031E0,1.315999985E0,7.964446403E0
3.018002464E0,-7.657999992E0,-1.330999970E0,1.401000023E0,7.898058361E0
3.022983382E0,-7.518000126E0,-1.542999983E0,1.592000008E0,7.838088980E0
3.027964305E0,-7.401999950E0,-1.705999970E0,1.708999991E0,7.785930910E0
3.032945228E0,-7.322000027E0,-1.863000035E0,1.736999989E0,7.752394629E0
3.037926122E0,-7.236000061E0,-2.038000107E0,1.751000047E0,7.718752651E0
3.042907045E0,-7.160999775E0,-2.194000006E0,1.697000027E0,7.679411624E0
3.047887968E0,-7.014999866E0,-2.362999916E0,1.534999967E0,7.559776229E0
3.052868867E0,-6.756000042E0,-2.575999975E0,1.315999985E0,7.349229102E0
3.057849790E0,-6.447000027E0,-2.782999992E0,1.134999990E0,7.113165489E0
3.062830713E0,-6.224999905E0,-2.911999941E0,9.729999900E-1,6.940972299E0
3.067811670E0,-6.067999840E0,-2.946000099E0,8.640000224E-1,6.800443712E0
3.072792517E0,-6.026999950E0,-2.913000107E0,8.519999981E-1,6.748051720E0
3.077773515E0,-6.096000195E0,-2.815000057E0,8.370000124E-1,6.766536242E0
3.082754338E0,-6.188000202E0,-2.720000029E0,8.199999928E-1,6.808975448E0
3.087735259E0,-6.269000053E0,-2.664000034E0,8.790000081E-1,6.868034571E0
3.092716201E0,-6.318999767E0,-2.634000063E0,1.023000002E0,6.922011514E0
3.097697124E0,-6.348999977E0,-2.572999954E0,1.338000059E0,6.979998111E0
3.102678047E0,-6.335000038E0,-2.525000095E0,1.751999974E0,7.041118865E0
3.107658951E0,-6.252999783E0,-2.460999966E0,2.167000055E0,7.060624360E0
3.112639874E0,-6.078000069E0,-2.450000048E0,2.598999977E0,7.049779142E0
3.117620798E0,-5.914000034E0,-2.513000011E0,2.987999916E0,7.086515996E0
3.122601712E0,-5.800000191E0,-2.588999987E0,3.381000042E0,7.195421074E0
3.127582636E0,-5.784999847E0,-2.619999886E0,3.698999882E0,7.349368868E0
3.132563588E0,-5.767000198E0,-2.657999992E0,3.924999952E0,7.465177819E0
3.137544511E0,-5.783999920E0,-2.736999989E0,4.097000122E0,7.598107265E0
3.142525434E0,-5.839000225E0,-2.854000092E0,4.235000134E0,7.757220268E0
3.147506328E0,-5.940999985E0,-3.028000116E0,4.199999809E0,7.880625858E0
